sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,diff,delta_diff
0,mean + var + delta_mean + delta_diff,707.1471805599454,200.0,0.02968943337640094,0.0,0.0011368287816782233,-0.7728833916398625,-1.0,,,0.7610440622119626
0,mean + var + delta_var + diff,251.3778956265433,200.0,0.8890998795789615,0.008685098549730937,-0.005950571434313359,1.0,,-1.0,-0.16893294476439114,
0,mean + var + delta_var + delta_diff,204.04109723617978,200.0,0.8745577403284567,0.026594792829134153,5.317753997294263e-05,1.0,,-1.0,,0.23359439321931197
0,mean + var + diff + delta_diff,323.0847004760919,200.0,0.9650057827296409,0.005394063450426599,-0.008807502009083278,1.0,,,0.007576392432675665,-0.15035752610648181
0,mean + delta_mean + delta_var + diff,203.0483476240069,200.0,0.9103330798003358,0.024871636127680334,0.00028526218595674793,,0.23343581605192015,-1.0,-0.03384182888716799,
0,mean + delta_mean + delta_var + delta_diff,203.96612025386426,200.0,0.9025554156103618,0.025907879033195736,3.1683970161680925e-05,,0.17623120176506782,-1.0,,0.0622468219350383
0,mean + delta_mean + diff + delta_diff,273.846762483078,200.0,0.7042458303581642,0.0012172512870895697,0.0009478568122365955,,-0.9999955006797022,,-0.18771415976284114,0.08746526769539502
0,mean + delta_var + diff + delta_diff,199.36157580217025,200.0,0.7174812618857728,0.027779899054842128,0.004052948825080549,,,-1.0,-0.051462613453734755,0.2097814867527898
0,var + delta_mean + delta_var + diff,200.98116412611984,200.0,0.9285552777057414,0.02440640093090027,,1.0,0.23252998576181536,-1.0,-0.08687497971578159,
0,var + delta_mean + delta_var + delta_diff,203.96552234309328,200.0,0.8984775737918099,0.026014345744701114,,-0.10283403144888512,0.1835446034717263,-1.0,,0.054960232871860686
0,var + delta_mean + diff + delta_diff,264.1380003785779,200.0,0.029620340946404956,0.0,,-0.7712343018809322,-1.0,,0.0009253673816992843,0.7624557391888794
0,var + delta_var + diff + delta_diff,197.82858945277172,200.0,0.8240863030298036,0.026354992241420763,,1.0,,-1.0,-0.11726276079804765,0.21712903456161517
0,delta_mean + delta_var + diff + delta_diff,198.11349206649518,200.0,0.811108347611372,0.027131810438957207,,,0.15756181625274462,-1.0,-0.07961385569467294,0.06601338084786701
0,mean + var + delta_mean + delta_var + diff,202.84366399316838,200.0,0.9276816516257027,0.024371756466730427,0.001005500030124939,1.0,0.2344997590883878,-1.0,-0.08881491273214366,
0,mean + var + delta_mean + delta_var + delta_diff,709.1471805599454,200.0,0.898128623004436,0.02602619926232119,3.495916250550048e-05,-0.10529623257163268,0.18355097173593796,-1.0,,0.055051477668454786
0,mean + var + delta_mean + diff + delta_diff,266.6836548514224,200.0,0.02483747917861542,0.0,-0.007214428825174824,-0.8634248129995432,-1.0,,0.001751896111044231,0.7715199381505619
0,mean + var + delta_var + diff + delta_diff,197.37759098963372,200.0,0.7954950791398221,0.02679225994375631,0.00550694856283864,1.0,,-1.0,-0.16746263945281953,0.2235290303851186
0,mean + delta_mean + delta_var + diff + delta_diff,198.1767960080215,200.0,0.7755935980409473,0.027892853996713183,0.004684626421113886,,0.14871463630948098,-1.0,-0.09733929373079486,0.08037322040109471
0,var + delta_mean + delta_var + diff + delta_diff,199.11365942053263,200.0,0.8494409977868866,0.026008961551315726,,1.0,0.14750899517715896,-1.0,-0.18766021306375513,0.07569824272252508
0,mean + var + delta_mean + delta_var + diff + delta_diff,198.473057641538,200.0,0.8163254486709168,0.026604548689289534,0.0057263554049178395,1.0,0.13291150583001093,-1.0,-0.23121369841009748,0.09708543249168661
1,mean,602.279041182182,10.115429363399093,1.0,,0.1385419947720103,,,,,
1,var,643.3153020405068,150.0248128211297,0.8744704520008308,,,-0.06635231460338539,,,,
1,delta_mean,703.9197692821851,0.0,0.0,1.0,,,-1.0,,,
1,delta_var,703.9197692821851,42.95625666383984,0.7225649425810122,0.04358280307120329,,,,0.2938815636308269,,
1,diff,490.9023189737479,100.27587192067271,0.6080891608419845,,,,,,0.022004526610241625,
1,delta_diff,703.9197692821851,198.01203886058246,0.9506648251653882,0.9895097137899269,,,,,,1.0
1,mean + var,604.2790411821499,165.02385837317382,1.0,,0.008492172088557383,0.040378660863506936,,,,
1,mean + delta_mean,649.1156177458085,200.0,0.9963217058100433,0.0004375859606804145,0.01740797544767895,,1.0,,,
1,mean + delta_var,705.9197692821851,0.0,0.0,0.0,1.0,,,1.0,,
1,mean + diff,450.16883504965597,3.4321859900176466,0.40102635738618553,,-0.7288279705375261,,,,0.9949889063999663,
1,mean + delta_diff,705.9197692821851,0.0,0.0,0.0,1.0,,,,,1.0
1,var + delta_mean,696.0440754039109,66.15010473570248,0.40365908613120205,0.007849758087232948,,0.3400018643815641,0.26304965968267024,,,
1,var + delta_var,705.9197692821851,200.0,0.5639856372503477,0.007941095855142329,,0.9399310572580375,,0.9999999870918924,,
1,var + diff,440.25327919895443,157.69714591443275,0.8044365761820417,,,0.4093809033233543,,,0.07407386141588358,
1,var + delta_diff,569.1472647036662,200.0,0.8214943462556508,0.9866416421752522,,-0.04525852157438149,,,,1.0
1,delta_mean + delta_var,705.9197692821851,50.19973911545589,0.7476208793283474,0.05588063815680669,,,-0.04665629080187254,0.28321153613454325,,
1,delta_mean + diff,457.24490618711604,153.49597827613144,0.876296820700659,0.0,,,-0.9999958598079454,,0.13343660075101912,
1,delta_mean + delta_diff,705.9197692821851,200.0,0.8062221320878845,0.9855484115608852,,,-0.7007198613060607,,,1.0
1,delta_var + diff,461.5643023384897,200.0,0.7386005715786683,0.9763310778949251,,,,1.0,0.015982160495218334,
1,delta_var + delta_diff,555.0065465302158,200.0,0.8030904058721656,0.9812376180585178,,,,-0.987138740563217,,0.8992507670832983
1,diff + delta_diff,465.8882892022424,200.0,0.7089303173222079,0.9894263149464807,,,,,0.011106653002012938,1.0
1,mean + var + delta_mean,507.23287698348196,200.0,0.9981302391219542,0.00043815753675518164,0.017390183282750698,-1.0,1.0,,,
1,mean + var + delta_var,443.7802552867186,200.0,0.9987366009165983,0.005060287214802368,0.015794226808192872,-1.0,,1.0,,
1,mean + var + diff,439.41592115564083,87.61430497882631,0.710398870616461,,-0.0068959787138078744,0.26948411714363035,,,0.07844665010838218,
1,mean + var + delta_diff,707.9197692821851,200.0,1.0,0.0005116550519681881,0.01604206117703745,1.0,,,,1.0
1,mean + delta_mean + delta_var,443.79837405953197,200.0,0.9973997601045972,0.004987635257178166,0.016170365659206102,,0.005887676616015978,1.0,,
1,mean + delta_mean + diff,439.855383651337,8.76524212243506,0.6033835422145187,0.0,-0.1409012339902644,,-0.995866702753302,,0.6633155592112691,
1,mean + delta_mean + delta_diff,707.9197692821851,5.5196454226202025,0.0,1.0,1.0,,-1.0,,,1.0
1,mean + delta_var + diff,422.3928829808675,74.54965296799868,0.2590775689814625,0.1622174962649026,-0.07039525949569847,,,0.29742164903355744,0.04286740953930115,
1,mean + delta_var + delta_diff,489.4384774551891,106.93050419869914,1.0,0.7864273239256658,0.022818328731971878,,,0.0400129314327402,,0.1309202152123576
1,mean + diff + delta_diff,447.9861159780668,200.0,0.2927489329989406,0.0013949246789700584,-0.9837267554016449,,,,0.3034702807680176,1.0
1,var + delta_mean + delta_var,537.5277050556472,200.0,0.9658648122136754,0.7705494136589363,,1.0,-0.901233362154955,1.0,,
1,var + delta_mean + diff,421.51151166849047,24.585096673208092,0.6955071291196461,0.006342223955512783,,0.9999996910954662,0.4001394796273526,,0.20458050290221266,
1,var + delta_mean + delta_diff,707.9197692821851,200.0,0.014721339007996494,0.0,,0.41032784248857335,1.0,,,-0.9057415710425583
