index,sid,form,group,aicc,step,scale,comp,unc,∆comp,∆unc,PC1,PC2
123,156,comp + unc + ∆comp + ∆unc,0,579.7605103734439,0.14568762753008524,0.8884068104560577,-0.006395270837201013,0.016232093600131052,-0.5674202187731864,1.0,1.1710579555425003,-0.06330179327848011
124,157,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.4490134742303703,0.875089166524135,0.029342228003277595,0.07600775500877306,-0.10277155458504103,1.0,1.0680867163504535,0.08272876369091
125,158,comp + unc + ∆comp + ∆unc,0,291.869710373444,0.4888714152504466,0.3577679799886996,0.03607092086512055,0.4322885176451995,-0.2396704819068955,0.6368757319520889,0.7709145899597767,0.4023559943719949
126,159,comp + unc + ∆comp + ∆unc,0,507.832710373444,0.4909006376628578,0.12576219747489709,0.009264380020994216,-0.035448109543956496,0.05344812854621634,-0.11640472544197115,-0.059198037308844764,0.03051648559826678
127,160,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.2492013227979769,0.6956722249638456,0.010661564905735235,0.015433283791787615,0.22206924983791146,-0.3754151039202043,-0.3460860060318858,0.1181727566249495
128,161,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.5826494612991316,0.7130983899173725,0.012027536918619441,0.003893880294346296,0.013173872981904294,0.1595351463036787,0.22059809724435545,0.05482296212136119
129,162,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.00019861365694040013,0.0,-0.9999999975633778,1.0,-1.0,-1.0,-0.606897618341377,1.009993741654098
130,163,comp + unc + ∆comp + ∆unc,0,327.984710373444,0.30817638586627466,0.13009447210554914,0.018005943371490574,0.7039163026622888,-0.07080349890075724,1.0,1.1026630864063869,0.6950972329617103
131,164,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.2707818019811375,0.8358999983704802,0.01282218527989032,-0.013375997320750234,0.8386664822224077,-1.0,-1.0963887898950382,0.22705509871980598
132,166,comp + unc + ∆comp + ∆unc,0,713.2899103734441,0.000450028134518076,0.0,-0.2035497562214842,-1.0,1.0,-1.0,-1.199853619122419,-0.6491445066928734
133,168,comp + unc + ∆comp + ∆unc,0,713.2899103734441,0.0004936836741361674,0.103376032651321,0.8741938392589896,-1.0,-0.9999373316734752,-0.9477765366157672,-0.686630800390215,-1.2558524559134239
134,169,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.5148832596074004,0.9113920374563816,0.0005915042067489651,0.12357535423205156,-0.7297822211587176,0.4440338282529877,0.6759032802982688,0.015043791816144788
135,170,comp + unc + ∆comp + ∆unc,0,637.3723103734442,0.4287984241783399,0.8974343322108776,0.007578306361681349,0.016084482507842755,-0.19355443822123344,1.0,1.084955836473225,0.01050480629629678
136,171,comp + unc + ∆comp + ∆unc,0,576.307310373444,0.6183283407579263,0.20340096891671766,0.376491066302758,0.4279589397667029,0.7399333150291444,-1.0,-1.0435279249393679,0.5648773401250261
137,172,comp + unc + ∆comp + ∆unc,0,461.873910373444,0.00039821647735433397,5.614627214205267e-07,-1.0,-1.0,0.9999984497352608,1.0,0.7403969358985157,-0.5384928974291563
138,173,comp + unc + ∆comp + ∆unc,0,710.517310373444,0.44195096312445337,0.9764122154998812,0.0034228307815401945,-0.0030447798688132675,0.7352144850801116,-0.9896720902538766,-1.061859003112787,0.21735717300197963
139,174,comp + unc + ∆comp + ∆unc,0,707.744710373444,0.02466834174203162,0.3990404303256097,-0.07114798292812086,-0.5166240247660413,0.3690706478740495,-1.0,-1.0219958051807134,-0.3376062186636564
140,175,comp + unc + ∆comp + ∆unc,0,284.784710373444,0.021235878487536542,0.4438085864639512,0.016270639730568952,-0.6716960448722246,-0.005485196072963859,-1.0,-0.9459323929357302,-0.5792990437489186
141,176,comp + unc + ∆comp + ∆unc,0,147.61431037344397,0.04785130678360152,0.2534294862431905,0.9581902694833369,0.2728222069337693,-0.8672924218964431,-0.7612345530156764,-0.4508871565144413,-0.023393276954070414
