sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,diff,delta_diff
64,delta_var + diff + delta_diff,356.6546,896.182999273808,0.17583204545061906,0.010944909550476552,,,,-0.09803563390013742,-0.00205373681023425,0.065820541971127
64,mean + var + delta_mean + delta_var,712.6924,999.9996349795746,0.040854710224024614,0.3003305377289967,0.007783651469889402,0.35571352096267533,-0.11252428062069732,1.0,,
64,mean + var + delta_mean + diff,287.7398,1000.0,0.01079182206207199,0.7310772306508094,-0.16386880168601384,-0.06297567012147039,1.0,,0.0005135313895384318,
64,mean + var + delta_mean + delta_diff,289.199,193.43246397560952,0.15305911017148185,0.05275417131871686,-0.06366368108958934,0.1966347519411889,-0.7893745416823361,,,0.979317515700056
64,mean + var + delta_var + diff,712.6924,679.7156697358207,0.9096546869766978,0.9559050815414987,0.00024511526947932006,0.48077366627183854,,-0.9594133451597764,-0.0030772784667759475,
64,mean + var + delta_var + delta_diff,288.76,1000.0,0.021597543818217078,0.49543120254220424,-0.08935569321630889,0.26473755694314577,,1.0,,0.2302325905643811
64,mean + var + diff + delta_diff,286.5012,1000.0,0.016413396384850034,0.17410434818659912,-0.7408791172963212,-0.2371993517408328,,,0.011218278188988918,1.0
64,mean + delta_mean + delta_var + diff,495.4634,1000.0,0.011930450811857488,0.7736084937776351,-0.13366330482864847,,1.0,0.3444262497804451,0.00029301429932451745,
64,mean + delta_mean + delta_var + delta_diff,348.2648,871.8488039454347,0.02102717327037354,0.7362575457184862,-0.1092616379766632,,-0.3298907778413106,0.8929789867199197,,1.0
64,mean + delta_mean + diff + delta_diff,675.4888,203.63183625774096,0.12847623971230074,0.0738935378908766,-0.14822119477191262,,-0.7390741153027426,,0.013368625527441268,0.9999992681260748
64,mean + delta_var + diff + delta_diff,214.7358,1000.0,0.01462363702258211,0.25914546154327095,-0.6473015949819138,,,0.35191220202143836,0.008495671670502195,1.0
64,var + delta_mean + delta_var + diff,49662.7462,1000.0,0.034925457069132325,0.3293017345991364,,0.3694245282917892,-0.07779993178719437,1.0,-1.9506170647426602e-05,
64,var + delta_mean + delta_var + delta_diff,540.4466,718.9080105637706,0.9930034511868803,1.0,,1.0,1.0,1.0,,1.0
64,var + delta_mean + diff + delta_diff,288.4062,311.04386797185134,0.7144913366245971,0.0005107114766640825,,0.5150911307164399,0.09395864977479643,,-0.0009366869799780739,0.16257072048511348
64,var + delta_var + diff + delta_diff,49424.2336,1000.0,0.18487061054967646,0.0064382934036702946,,0.9972984210797253,,0.9491304918138044,-0.0015002821693994824,0.042802581412945864
64,delta_mean + delta_var + diff + delta_diff,257.13919999999996,1000.0,0.11497454276467656,0.7935700178769651,,,-0.31659756611152273,0.999707882089642,-0.0026552362826186907,0.33342837324554014
64,mean + var + delta_mean + delta_var + diff,714.6924,1000.0,0.040980568865804805,0.30186773409584783,0.007894921955976346,0.35202151435680884,-0.11437565350798211,1.0,5.28358065823944e-05,
64,mean + var + delta_mean + delta_var + delta_diff,714.6924,1000.0,0.034343191931935135,0.36505509740314307,-0.031171694589162434,0.292896401421117,-0.1590206331152012,1.0,,0.14999630802327896
64,mean + var + delta_mean + diff + delta_diff,499.7132,1000.0,0.020299093663399347,0.1321977721704204,-0.6824617854589876,-0.22644475086462387,-0.1438935125029336,,0.013899507730285835,1.0
64,mean + var + delta_var + diff + delta_diff,288.478,373.3707378229054,0.024594468846774967,0.1614967884131124,-0.7069714037260931,0.5283420529600027,,1.0,0.015184654186137833,1.0
64,mean + delta_mean + delta_var + diff + delta_diff,714.6924,663.9189496514387,0.021818711183372145,0.2144059396493725,-0.5252955832065507,,-0.2292209547896763,0.3737986325361791,0.011497162879130532,1.0
64,var + delta_mean + delta_var + diff + delta_diff,714.6924,266.58631219914827,0.16530608581808245,0.060827947679636216,,0.43704357425501605,-0.9011161256937921,0.3320801370504368,-0.010222061844090951,0.9328586280502214
64,mean + var + delta_mean + delta_var + diff + delta_diff,79354.5422,851.837891813865,0.2443842215982884,0.01691792991655121,-0.11535026775210758,0.8880255882795796,-0.963048794058098,1.0,0.0318868311379947,0.8253228044154044
65,mean,701.9198,431.6693658739931,0.00734110814941926,,-0.030292382940666402,,,,,
65,var,701.9198,132.2661207522515,0.012825639088303028,,,0.541039913523504,,,,
65,delta_mean,703.9198,885.4945308163631,0.8406880828582042,0.03902527447543837,,,0.008003721073062709,,,
65,delta_var,703.9198,316.46458228094957,0.01282427535994622,0.0,,,,-0.2261713166976846,,
65,diff,678.198,239.54879915025262,1.0,,,,,,-0.002607444388710242,
65,delta_diff,703.9198,913.448005447706,0.00013543438597571944,0.16095412164351017,,,,,,-0.9994736057008142
65,mean + var,690.2452,953.4891285250552,0.018832924335175232,,0.0030222667017952578,0.05587458219136436,,,,
65,mean + delta_mean,511.7288,322.5785443503154,0.6997407509697311,0.08825206008596564,0.008658612720509211,,0.03974677223030796,,,
65,mean + delta_var,544.4916,1000.0,0.12337254484616904,0.9478913114504303,-0.005694200445566557,,,1.0,,
65,mean + diff,678.0226,903.1315692907632,0.010561232094037988,,-0.01145132659582306,,,,0.0003392014457056688,
65,mean + delta_diff,620.5402,627.8228225957449,0.00013365355216555895,1.0,-0.9999999890469056,,,,,-1.0
65,var + delta_mean,697.4392,261.37149812651376,0.01831142932440695,0.0,,0.9999989411970416,0.1973668898490913,,,
65,var + delta_var,697.3804,205.24141428376439,0.4151912596847612,0.215589247501835,,0.03358861446928008,,0.08752074757084506,,
65,var + diff,680.198,412.96253400363815,0.4876458345862765,,,0.012431579799077752,,,-0.002101888546077243,
65,var + delta_diff,645.1228,78.96398908920196,0.059915882152019,0.1466194751910414,,0.9999869906864053,,,,0.5641415946051318
65,delta_mean + delta_var,705.9198,362.89085594305425,0.0,1.0,,,-1.0,-1.0,,
65,delta_mean + diff,547.3552,85.68674113558028,0.983573343942012,0.017084441067371184,,,0.11224301477542466,,-0.010029665058318397,
65,delta_mean + delta_diff,705.9198,277.8534953216329,0.9953547832330238,0.0003880848759478219,,,0.9421288853123098,,,1.0
65,delta_var + diff,153575.6072,730.518372471807,0.997194457983407,0.012242617467370305,,,,0.13079497588063463,-0.0011645014542733428,
65,delta_var + delta_diff,705.9198,772.5334039353016,1.0,0.9999323316246523,,,,1.0,,-0.9999991444018101
65,diff + delta_diff,682.198,1000.0,0.9983086489101352,0.00017333810952764887,,,,,-0.0011948859747680652,1.0
65,mean + var + delta_mean,707.9198,279.08541667102264,0.3758153231904563,0.46445659927859534,0.028727501791827873,0.059323003140692804,0.11370055167237787,,,
65,mean + var + delta_var,707.9198,777.8718045723964,0.41921410406861903,0.06708593686818612,0.008376398463762993,0.15322099006657594,,0.18331321885239754,,
65,mean + var + diff,512.1238000000001,519.9797416833106,0.32050922370334956,,0.020506485934863983,0.06344877764853585,,,-0.007265719266190976,
65,mean + var + delta_diff,628.2282,936.8891558426849,5.2951138193643176e-05,0.0010552790137070387,-0.9898671667393136,0.9967044674781704,,,,-0.9999627051884199
65,mean + delta_mean + delta_var,694.2452,524.931207917322,0.4038964172990476,0.04405595061428142,0.011524943901939286,,0.048838489304788055,-0.09285496077703323,,
65,mean + delta_mean + diff,694.2452,155.5688051986623,0.8875125281250039,0.04739951960878246,0.03813597208771312,,0.13262363950123163,,-0.02290298290948395,
65,mean + delta_mean + delta_diff,707.9198,679.8232721789277,0.605102981281867,0.1256842928758116,0.004932040941268228,,0.019750032145123213,,,0.004526747474286277
65,mean + delta_var + diff,341.2514,493.2236766173081,0.9577929484483213,0.04636335055068931,0.016248513554399466,,,0.14444072436467265,-0.009512766275421925,
65,mean + delta_var + delta_diff,614.6242,217.56077926920165,0.026349136882729454,0.0,-0.0712068640485555,,,-0.99934095681214,,0.36705588903688335
65,mean + diff + delta_diff,682.0226,1000.0,0.573390127804438,0.9930742072328944,0.002373810052077065,,,,-0.0012049068988881455,1.0
65,var + delta_mean + delta_var,368.1082,1000.0,0.08300472103958019,0.7713939869700877,,0.1283731434050473,-0.15687456274678244,1.0,,
65,var + delta_mean + diff,636.3268,872.3206393242679,0.9997058518036159,0.0187857516442658,,-1.0,0.010407540039506391,,-0.0009702123761174666,
65,var + delta_mean + delta_diff,622.2606,511.6054782223114,0.043045700277788985,0.17162438092652382,,0.18437147405887255,-0.008806575109023933,,,0.09660057355215562
65,var + delta_var + diff,402.7958,922.3685695226559,0.07950850427804215,0.8000638141164703,,0.08559124737095541,,0.6256536339901331,7.307564407039691e-05,
65,var + delta_var + delta_diff,707.9198,604.245019664232,0.0863532397590874,0.6115929958266458,,0.136515791029487,,0.4113866195822858,,0.049940894702893535
65,var + diff + delta_diff,707.9198,147.1203234697988,0.07564603537564271,0.08382673766380136,,0.6654278728146397,,,-0.011979582027850494,0.3748357685474298
65,delta_mean + delta_var + diff,531.9262,91.77079426108712,0.9969861486036244,0.011702943993526694,,,0.018516231558009334,0.9999999992559941,-0.009253272767738683,
65,delta_mean + delta_var + delta_diff,707.9198,595.7566700151464,0.9975391574960587,0.00020687154551542793,,,0.8126174008747614,0.01929310312128454,,0.8822773617383654
65,delta_mean + diff + delta_diff,503.302,840.6448740871797,0.9977295293066837,0.00019495377423784676,,,0.564510437703022,,-0.0013587738921213852,1.0
65,delta_var + diff + delta_diff,694.2452,297.99089565774807,0.07449155019034938,0.0875701612828341,,,,-0.3501872676209281,-0.006102927886667685,0.19162101716887672
65,mean + var + delta_mean + delta_var,347.6588,95.15855610168923,0.434342807744489,0.07079031089957634,0.08206553699861369,0.9521494692394885,0.10167084722403152,0.9999918314612435,,
65,mean + var + delta_mean + diff,477.3226,751.4159873498821,0.4871681876937404,0.09732906137813432,0.01699007624785782,0.056986613719916736,0.03607829887507341,,-0.0044722746205621815,
65,mean + var + delta_mean + delta_diff,709.9198,30.138026626508765,0.4742346666622848,0.08703221066919711,0.2601045147406405,0.9997340759771275,0.7986412096831891,,,-0.09079289404463464
65,mean + var + delta_var + diff,616.2072,982.1330290760216,0.4641617196380826,0.08154766647628864,0.013511988054121972,0.11281681056008344,,0.12975659029513434,-0.003582121478167887,
65,mean + var + delta_var + delta_diff,586.8428,169.75377152070524,0.4945446618349079,0.157739175057552,0.050596771627019664,0.2740069447929656,,0.3812809351491414,,-0.08129304783542728
65,mean + var + diff + delta_diff,498.4554,170.5191451938645,0.029986121822287232,0.0,-0.0736287399757981,1.0,,,-0.001975799988713931,0.3939251096002179
65,mean + delta_mean + delta_var + diff,322.5208,235.74003225042102,0.9377205005956009,0.05122747008146001,0.0389334317821112,,0.03427445057454531,0.23156982853089722,-0.021454301289206515,
65,mean + delta_mean + delta_var + delta_diff,686.742,914.1513985427468,0.022121021587654062,0.8126321203339936,-0.018643704266730256,,0.015600519411453592,-0.9965336948602538,,0.5651143499636414
65,mean + delta_mean + diff + delta_diff,589.0418,679.3002527318315,0.8221455007286756,0.05396989462923561,0.011564648962240172,,0.03071373987416416,,-0.006228372666549298,0.012827412440445303
65,mean + delta_var + diff + delta_diff,616.093,424.143427403007,0.024804435038421287,0.6409512882174891,-0.03609247583282343,,,-1.0,-0.000455176921474727,0.5829327973630796
65,var + delta_mean + delta_var + diff,123866.4346,838.3648872228964,0.01739083957938481,0.0,,-0.37007448642758684,0.06539617379529869,-0.7120464689391693,-0.00019427973906451407,
65,var + delta_mean + delta_var + delta_diff,709.9198,84.84102307243809,0.07333462287233718,0.7724102543182515,,0.5115572042691525,0.7420999599099708,0.9787585901672722,,0.9683875914449047
65,var + delta_mean + diff + delta_diff,640.1426,400.39172901230495,0.058315693101930084,0.8880029807168878,,0.12093874474324591,-0.04394403210228454,,-0.0021159400908913905,0.9997784444774692
65,var + delta_var + diff + delta_diff,401.2086,561.0027137649022,0.08003979324729721,0.05761530808654742,,0.8488476812840556,,0.6960536976803879,-0.0030152505751654523,0.08860488009025631
65,delta_mean + delta_var + diff + delta_diff,488.9788,842.8139695213107,0.027012771196337697,0.8121669882440691,,,-0.25383278127599296,-0.9999705487540692,-0.002070877343613534,0.7680179306394812
65,mean + var + delta_mean + delta_var + diff,256.71979999999996,496.3676319627181,0.48237306447731765,0.09286757022380664,0.03018572962443364,0.17535324580082226,0.020428550309684608,0.1787306311028595,-0.007279172684315897,
65,mean + var + delta_mean + delta_var + delta_diff,352.029,170.6016317567719,0.3430517292997986,0.37898222433835943,0.0630342835082884,0.27604025986642305,-0.06679171490853983,0.6280605817974882,,-0.1702338148933821
65,mean + var + delta_mean + diff + delta_diff,618.201,227.6693617834312,0.02556122833520264,0.0,-0.06753619683364698,0.9994497725870181,0.042938028753294916,,-0.001004537759809377,0.3136817056951909
65,mean + var + delta_var + diff + delta_diff,698.2452,687.790955722286,0.4983710243473002,0.1419186706571743,0.022709683051230424,0.10317740353052278,,0.13671519989771785,-0.004798001717562094,-0.012098302153846528
65,mean + delta_mean + delta_var + diff + delta_diff,628.57,50.460179010455406,0.9264074383718165,0.051156723986673105,0.19478164078917118,,0.19616318290259885,1.0,-0.10466442571028209,0.050081397588524236
65,var + delta_mean + delta_var + diff + delta_diff,570.6862,815.55875555359,0.0825564302401775,0.7452900498850685,,0.15505790944777065,-0.16259898133372744,1.0,-0.000471682286243443,0.0462694230722883
65,mean + var + delta_mean + delta_var + diff + delta_diff,314.6602,763.3959356231023,0.49936821423359223,0.13381865851212174,0.021866105701697728,0.09188428826149594,0.011389480108986957,0.10348581526176195,-0.004744427676144912,-0.00727803734588126
66,mean,699.1472,735.543442749604,0.0003181918363494569,,-1.0,,,,,
66,var,521.0628,1000.0,0.9976922401218291,,,-1.0,,,,
66,delta_mean,640.6178,872.8145376558633,0.1521579322721518,0.49524213060099975,,,0.05021013433481596,,,
66,delta_var,336.2314,230.0888075247592,0.9450277710788759,0.026872797561746004,,,,1.0,,
66,diff,684.6212,740.3899321376916,0.05829056555347038,,,,,,0.0006456946946395849,
66,delta_diff,701.1472,552.2083161564451,0.0979687548993864,0.9609038941440855,,,,,,-1.0
66,mean + var,701.1472,912.0955225802285,0.0002575115846452692,,-1.0,-1.0,,,,
66,mean + delta_mean,387.1698,1000.0,0.09577992226467419,0.9474189548416718,-0.01034517893112423,,1.0,,,
66,mean + delta_var,286.5366,934.9833833611106,0.5923927179711814,0.20245852218471855,-0.00288787260143807,,,0.06775947014556574,,
66,mean + diff,693.8616,514.7149778685348,0.0004561363204249558,,-1.0,,,,0.0009505168716908092,
66,mean + delta_diff,703.1472,262.1573867752392,0.0008892577324009592,1.0,-1.0,,,,,0.0037702596551469855
66,var + delta_mean,488.5964,957.6196393522088,0.9983240087940648,0.00012055225223516473,,-0.999999939032644,1.0,,,
66,var + delta_var,703.1472,764.282382133286,0.9969777213756177,0.9999999627272675,,-0.9999972732829552,,1.0,,
66,var + diff,522.7938,904.8950560275546,0.9974522861887338,,,-1.0,,,4.372668714440478e-05,
66,var + delta_diff,664.7176,418.08804135431876,0.9903552327087182,0.2417444935581793,,-0.9844144010961373,,,,0.019545295703232327
66,delta_mean + delta_var,703.1472,671.7766070343242,0.29319247235996454,0.038601912924571984,,,0.06864052605467554,-0.10068693335521037,,
66,delta_mean + diff,627.1904,976.9730083288762,0.12608522115492612,0.7575820183649702,,,0.13448714830441696,,-0.0007948289130973573,
66,delta_mean + delta_diff,703.1472,20.710566685614058,1.0,0.31854233790711356,,,-0.3259798671844091,,,0.32112885805614255
66,delta_var + diff,298.6974,880.506381946742,0.5792858518963236,0.2522571957328271,,,,0.06486500733692405,-0.0004440568986321162,
66,delta_var + delta_diff,703.1472,767.3306861154075,0.562506488716367,0.2634902851432091,,,,0.12718750642702684,,0.011435727236017408
66,diff + delta_diff,689.9014,301.7568859829292,0.10027675014997138,0.9310086179449814,,,,,0.0003130314449182326,-1.0
66,mean + var + delta_mean,705.1472,1000.0,0.09461149194571097,0.9273607897612772,-0.0028727593512258252,0.03380761699403389,1.0,,,
66,mean + var + delta_var,705.1472,625.3412795211804,0.45878961413361535,0.043243286791835645,-0.014637056352285535,0.8031179662261928,,0.9899410495049146,,
66,mean + var + diff,695.8616,1000.0,0.9952060335425199,,-0.0054479257897536585,-1.0,,,0.0027528283820660803,
66,mean + var + delta_diff,705.1472,1000.0,0.993500249863951,0.1991711722307329,-0.002432171398181338,-1.0,,,,0.012845026088279908
66,mean + delta_mean + delta_var,705.1472,202.6023438024609,0.5438722037107871,0.2332157545069572,-0.0704286878262479,,-0.11796166300652727,0.8055984741955206,,
66,mean + delta_mean + diff,310.582,67.19121400126876,0.24212471569689606,0.12302604844360694,-0.2787755656584251,,0.7063696463348709,,-0.027652282478634955,
66,mean + delta_mean + delta_diff,705.1472,316.5446830679889,1.0,0.26723453755501375,-0.0073503452156546585,,-0.03423628975175115,,,0.029661703144323554
66,mean + delta_var + diff,284.8684,688.4817182672441,0.5919818483179501,0.16813083178328098,-0.007917777026132512,,,0.10150138552935979,0.000882108669459684,
66,mean + delta_var + delta_diff,678.3574,214.5950159432182,0.6184052053843726,0.1363877630414502,-0.036656491706798695,,,0.7128986673293559,,0.07885924311341713
66,mean + diff + delta_diff,491.0436,35.930437875683225,0.053981348781083315,0.0,0.4742392221593054,,,,-0.00832009573686982,-0.9427231780802416
66,var + delta_mean + delta_var,491.2482,874.3957670326372,0.996327881909023,0.00013229097423238996,,0.9999999987949254,0.9999993333849602,1.0,,
66,var + delta_mean + diff,697.8616,407.1891973029213,0.30646148187539707,0.03266467129405046,,0.1759035135157596,0.12367722015227468,,-0.0030617623684308024,
66,var + delta_mean + delta_diff,512.8216,163.81763055097178,0.026938344581135018,0.0,,-0.4958484900548402,0.47140612207819,,,-0.7126853818271124
66,var + delta_var + diff,287.6254,510.4218394486619,0.9523685866895449,0.031173150448080215,,-0.1605149322837949,,0.3895213747443768,-0.0003141958758888992,
66,var + delta_var + delta_diff,526.955,981.6498365125237,0.46177457394594124,0.045080060229115364,,0.5318099889669762,,0.6416544434571042,,0.007201617679010286
66,var + diff + delta_diff,394.832,534.5518909533082,0.990003024021901,0.20142602118960096,,-1.0,,,-0.0022846488455501354,0.024323963732965435
66,delta_mean + delta_var + diff,252.2326,311.1492386291904,0.9566635479139763,0.02951447829352985,,,-0.08959688803574141,0.9999999994681702,-0.003967293600482554,
66,delta_mean + delta_var + delta_diff,705.1472,116.75899740808507,0.026937451356489724,0.0,,,0.6614255455765997,0.6958057947642213,,-0.9999785652834136
66,delta_mean + diff + delta_diff,688.1668,942.334479075872,0.07666398474878222,0.8856437380566163,,,0.5844487435031772,,-0.001391075667437022,-0.6609111617642418
66,delta_var + diff + delta_diff,182.1964,251.04606644760085,0.5805640879568842,0.2267888005791019,,,,0.5788669977237886,-0.006494240338437008,0.06824364600465875
66,mean + var + delta_mean + delta_var,625.9334,862.5309673990071,0.522914302907152,0.29261402080282006,-0.02368393321515098,-0.018802350145331558,-0.03624691899864953,0.22497127434742403,,
66,mean + var + delta_mean + diff,621.0692,981.2413463796312,0.9957762065034791,0.0005901282606818597,-0.004127251930197421,-0.999963411061014,0.24772006935324267,,0.002489731126634488,
66,mean + var + delta_mean + delta_diff,707.1472,107.32976792061439,0.02946921242551157,0.0,0.041102245554204206,-0.7159195806451287,0.6017614910861724,,,-1.0
66,mean + var + delta_var + diff,699.8616,1000.0,0.2697804659943376,0.07541062632610701,0.0027800037944307144,0.8353991889602281,,1.0,-0.0014866475221767702,
66,mean + var + delta_var + delta_diff,627.9638,918.4678191670401,0.5540804892195438,0.2808607897398802,-0.016248033508502166,-0.04672739804716785,,0.21819940348933928,,0.027129706357922806
66,mean + var + diff + delta_diff,448.0806,791.4010462359823,0.9923288269903242,0.19987654549642042,-0.001960346658730034,-1.0,,,-0.0005579797522683934,0.016271027962134515
66,mean + delta_mean + delta_var + diff,669.5428,999.9999999945962,0.0002356046529470043,0.9996667812930916,-1.0,,-0.9979543254802202,0.9983868812084673,0.0004921280674786422,
66,mean + delta_mean + delta_var + delta_diff,150.7788,386.04156221818783,0.4574938839293958,0.336353945986293,-0.09465333601923176,,-0.2522331071933466,0.9992681695167971,,-0.07735400432340121
66,mean + delta_mean + diff + delta_diff,140228.1292,1000.0,0.07797188220449748,0.8287122297968524,-0.028456859651142554,,1.0,,-0.003718685324308538,-0.7853165415972063
66,mean + delta_var + diff + delta_diff,5111.6772,188.35565551528308,0.5780570992650795,0.23187985039325582,0.007800912235676295,,,0.7823303546004691,-0.01036826379299753,0.09657735897559525
66,var + delta_mean + delta_var + diff,699.8616,870.9448816669881,0.26927515625606374,0.07631805344877889,,0.8140721951562515,0.026487394603223153,0.9484975674142379,-0.0021753383075287886,
66,var + delta_mean + delta_var + delta_diff,707.1472,162.85466066954686,0.9153170138569322,0.3705789827203346,,-1.0,0.2043946204643363,-0.2922134755194425,,0.16190555760375094
66,var + delta_mean + diff + delta_diff,281.7176,1000.0,0.9517675852766376,0.22194891769118338,,-1.0,0.058725170486859435,,-0.0010313970790345412,0.05688275896441349
66,var + delta_var + diff + delta_diff,166.7258,1000.0,0.12971570038932212,0.2003325799182896,,0.6957470502576827,,0.9995416425387538,-0.0012859209158069464,-0.05339184106437871
66,delta_mean + delta_var + diff + delta_diff,185.8434,147.99147145965281,0.5636712052598278,0.26110818060618385,,,-0.03367643630042839,0.9999855402893564,-0.012491854384198768,0.10120289754290848
66,mean + var + delta_mean + delta_var + diff,701.8616,912.8343912559116,0.49042612709947353,0.05349990019705725,-0.009644930407392577,0.6185576226382595,-0.04248986831419733,0.8820065797638218,-0.0017285790828494426,
66,mean + var + delta_mean + delta_var + delta_diff,410.871,1000.0,0.9622394841545683,0.36024891506341294,-0.0020267971514653454,-1.0,0.1271806398694806,-0.20659181386899106,,0.08560486039413003
66,mean + var + delta_mean + diff + delta_diff,709.1472,653.3567781012938,0.08900156438167552,0.6529175287973301,-0.015073123864497105,0.11667639789835146,0.9999931755329792,,-0.004131640358940149,-0.7267704351196583
66,mean + var + delta_var + diff + delta_diff,349.191,950.5759391029403,0.12931539839322656,0.20289860155269604,-0.0037261824851689417,0.6838671533880505,,1.0,-0.0016396847726501932,-0.05526448911645924
66,mean + delta_mean + delta_var + diff + delta_diff,152.776,882.0986038624359,0.4573541018303986,0.3369176955768942,-0.04127369273245923,,-0.11027800942901012,0.43702079958789997,-2.2544919765456756e-05,-0.03373328232278361
66,var + delta_mean + delta_var + diff + delta_diff,530.952,563.5834810018492,0.5281347424827645,0.22580719247187303,,0.06265741690511109,-0.05446496984299177,0.26263147431801404,-0.00399773037536285,-0.00945950809304517
66,mean + var + delta_mean + delta_var + diff + delta_diff,703.8616,620.1849921866223,0.08591699621241103,0.682691465385154,-0.010324147432299305,0.2781962171615886,0.9998370500678787,0.8184922903012463,-0.0037749260601966945,-0.8369400903240708
67,mean,582.3298,791.7890117080569,1.0,,0.0020371362421577432,,,,,
67,var,695.5794,64.32319612157131,0.47127925969374584,,,-0.04635847876909231,,,,
67,delta_mean,701.1472,955.5648231609129,0.0,1.0,,,-1.0,,,
67,delta_var,701.1472,625.1337901742999,0.0,1.0,,,,1.0,,
67,diff,557.3758,710.9027435912119,0.2656477162253876,,,,,,0.0035586244768695376,
67,delta_diff,701.1472,331.1335861401415,0.0,1.0,,,,,,1.0
67,mean + var,701.1472,1000.0,0.9985442942646395,,0.0025440104456163153,1.0,,,,
67,mean + delta_mean,623.6598,688.1789798824333,1.0,0.17430122853242508,0.005307774087238457,,0.006133096858392454,,,
67,mean + delta_var,494.4704,301.10894032082496,1.0,0.21710326053888018,0.013148096129767736,,,0.04814812617712894,,
67,mean + diff,557.4662,758.0374996138969,0.3117388161521458,,0.0005254497283275241,,,,0.003038380757886818,
67,mean + delta_diff,624.4914,7.8140034993741905,0.8133257956361243,0.1405537700252806,0.4457965779049879,,,,,0.9220888387913179
67,var + delta_mean,703.1472,872.7367017100966,0.0017690812691950842,0.9999999999775779,,-1.0,-1.0,,,
67,var + delta_var,703.1472,450.4726893916216,0.0025171040407276886,0.9999999999892035,,-1.0,,1.0,,
67,var + diff,534.1888,91.65555004179123,0.27745353458704375,,,0.06094321143212438,,,0.03760939065836292,
67,var + delta_diff,699.5096,531.0056229903375,0.0023040289503113423,0.9999999999829657,,-1.0,,,,-1.0
67,delta_mean + delta_var,703.1472,692.090200833898,0.6076650292158278,0.9961216494811812,,,-0.5819643640354211,-0.26694558192852796,,
67,delta_mean + diff,518.7828,490.3749582745342,0.1580456699323192,0.14127938081833294,,,-0.03377165605936047,,0.009187875756627956,
67,delta_mean + delta_diff,676.4478,797.5763929172502,0.9982046534918841,0.00011795660938899237,,,-0.8938118004668105,,,0.13283686136617562
67,delta_var + diff,551.1054,653.9915372160118,0.16353544495222924,0.22121190577980476,,,,-0.0384110368594898,0.0066615263895589685,
67,delta_var + delta_diff,703.1472,226.5662527168701,0.6720307904743952,0.9741991939405974,,,,-1.0,,0.313490917051886
67,diff + delta_diff,544.2462,891.1676237084007,0.05458439398918051,0.9796072431410239,,,,,0.003440985334270609,-1.0
67,mean + var + delta_mean,583.7078,540.5491664498755,0.9992763122115762,0.16858533127485942,0.006692519559850516,1.0,0.0066858458331782505,,,
67,mean + var + delta_var,625.372,949.78703335901,0.999156657312743,0.0013448871258346167,0.002241753461285256,1.0,,-1.0,,
67,mean + var + diff,520.1498,352.95230657458393,0.24170599090319606,,0.008710086922743677,0.03813105967682044,,,0.00967533315452484,
67,mean + var + delta_diff,705.1472,784.9454026701557,0.00016959607229710444,0.2490996026644977,0.9999996319281451,-1.0,,,,-0.7741973897016143
67,mean + delta_mean + delta_var,625.6216,253.371891565137,1.0,0.2139855846817638,0.015744149356227567,,0.0009038324964176315,0.05569476240063923,,
67,mean + delta_mean + diff,498.157,515.8715622084904,0.15676095847001403,0.12668861087454378,0.0022808387554672633,,-0.03233903530530062,,0.00829125822869822,
67,mean + delta_mean + delta_diff,705.1472,553.5341407006692,0.9008097622246367,0.1471176831661348,0.008536710721395724,,0.006981839361778053,,,0.010313492769018391
67,mean + delta_var + diff,519.9992,725.4769849150165,0.9406243498946402,0.0016433851655995252,0.002373205419671061,,,-0.06189521567019512,0.0027520386343683114,
67,mean + delta_var + delta_diff,625.712,647.8075391289474,0.9975584781768743,3.7204931507953514e-05,0.0041046132120401355,,,-1.0,,-0.5003602215445715
67,mean + diff + delta_diff,585.6854,895.902127868388,0.026962171485264662,0.96054135009268,0.012153790197539508,,,,0.0028576836502405703,-1.0
67,var + delta_mean + delta_var,593.6508,625.0684816925636,0.0028484527177351166,0.9640527711165991,,-1.0,-0.999987728443915,-0.9999756453048242,,
67,var + delta_mean + diff,518.6204,842.726347384878,0.0034128077575971945,0.8736764646064042,,-0.9998691110583373,-1.0,,0.00354445325294491,
67,var + delta_mean + delta_diff,598.8014,932.4336679263301,0.0017084318023969911,0.9999999999890185,,-1.0,-1.0,,,-1.0
67,var + delta_var + diff,538.1888,89.85542088311676,0.19382701578769307,0.055500108804564297,,-0.7825111432733655,,-0.9999993575217042,0.04548077159688856,
67,var + delta_var + delta_diff,601.218,1000.0,0.0015145868608183381,1.0794883742808505e-06,,-1.0,,1.0,,-0.042334859859074536
67,var + diff + delta_diff,588.3298,628.5690919526586,0.04368514105101028,0.9679188779624015,,-0.010181341795421524,,,0.004561073466934206,-1.0
67,delta_mean + delta_var + diff,563.3758,914.7110795490598,0.2970707068371763,0.9874433495207493,,,1.0,-0.6595027405920548,0.004699408396952092,
67,delta_mean + delta_var + delta_diff,705.1472,682.6492624480121,0.9990330067434834,0.00012837702529968584,,,-0.9999894124470604,-0.9534771510197368,,0.20011758788180334
67,delta_mean + diff + delta_diff,432.7798,26.43251878322173,0.14004870338284106,0.1589677307466469,,,-0.9999999998974642,,0.19526771472648935,0.33634844814983883
67,delta_var + diff + delta_diff,550.1314,891.8966853966699,0.16405289371182902,0.22108303534179388,,,,-0.028716734541910042,0.0049141538058464825,0.0004462287399210234
